ID,plot,row,col,Stage,Trial,geno,rep,SN,SAMPCY,CY,YMCY,R0611,G0611,B0611,RE0611,NIR0611,BI0611,BAI0611,ARI0611,EVI0611,GOSAVI0611,NDRE0611,NDVI0611,OSAVI0611,REDVI0611,TDVI0611,VIN0611,CC0611,CHM0611,VOL0611,NIR0630,BI0630,BAI0630,ARI0630,EVI0630,GOSAVI0630,NDRE0630,NDVI0630,OSAVI0630,REDVI0630,TDVI0630,VIN0630,CC0630,CHM0630,VOL0630,R0714,G0714,B0714,RE0714,EVI0714,GOSAVI0714,NDRE0714,NDVI0714,OSAVI0714,REDVI0714,TDVI0714,VIN0714,CC0714,CHM0714,VOL0714,R0728,G0728,B0728,RE0728,NIR0728,BI0728,BAI0728,ARI0728,OSAVI0728,REDVI0728,TDVI0728,VIN0728,CC0728,CHM0728,VOL0728,R0806,G0806,B0806,RE0806,NIR0806,BI0806,BAI0806,ARI0806,EVI0806,GOSAVI0806,NDRE0806,NDVI0806,VIN0806,CC0806,CHM0806,VOL0806,R0827,G0827,B0827,RE0827,NIR0827,BI0827,BAI0827,ARI0827,EVI0827,GOSAVI0827,NDRE0827,NDVI0827,OSAVI0827,REDVI0827,TDVI0827,VIN0827,CC0827,CHM0827,VOL0827,R0910,G0910,B0910,RE0910,NIR0910,BI0910,BAI0910,ARI0910,EVI0910,GOSAVI0910,NDRE0910,NDVI0910,OSAVI0910,REDVI0910,TDVI0910,VIN0910,CC0910,CHM0910,VOL0910,R0924,G0924,B0924,RE0924,NIR0924,BI0924,BAI0924,ARI0924,EVI0924,GOSAVI0924,NDRE0924,NDVI0924,OSAVI0924,REDVI0924,TDVI0924,VIN0924,CC0924
592,1609,9,16,GSN,GSN240,1526,2,114,#N/A,50.66875,45.375,0.05131532,0.076533637,0.040724543,0.12315684,0.317399335,0.058662396,35.31909198,6.323336636,0.491283125,0.411026247,0.423089077,0.693644355,0.472927046,7.219550123,0.47581402,7.219550123,47.98,1.170895863,0.561754306,0.330519226,0.048652598,20.28059249,6.476423943,0.557540028,0.462958862,0.498279294,0.781095357,0.539872144,9.402599919,0.537090208,9.402599919,56.78,1.877099234,1.065724362,0.036348765,0.079155953,0.039001077,0.130371032,0.700203551,0.509890788,0.529121536,0.840453205,0.610781282,12.67171976,0.664614039,12.67171976,76.62,2.206335113,1.690551244,0.039690863,0.080294164,0.039198882,0.144068633,0.464702536,0.056515177,8.395674994,6.837574092,0.630808251,12.27699625,0.719751079,12.27699625,86.7,2.617709497,2.269628059,0.034827712,0.07508359,0.036316955,0.127661096,0.444327147,0.05225939,9.012148515,6.932306691,0.730260429,0.53900014,0.563153301,0.859225368,14.27536114,79.27,2.760185162,2.187919193,0.03224704,0.071404732,0.032002466,0.130747902,0.416698102,0.048914449,8.760442065,6.789141047,0.697685937,0.529909638,0.522581167,0.854460156,0.626719555,13.10703978,0.680801676,13.10703978,88.42,2.760185162,2.187919193,0.032726174,0.073546913,0.032476882,0.13102331,0.444735435,0.050227763,8.728124952,7.690633168,0.726542502,0.544287317,0.557124589,0.86844275,0.63922964,15.32662066,0.707979217,15.32662066,81.91,3.363200602,2.754804915,0.039578693,0.085816977,0.036125964,0.160988661,0.527508928,0.058478754,5.3881256,6.267569684,0.809721241,0.569091288,0.534942704,0.860611217,0.666111818,13.7552983,0.798572982,13.7552983,95.99
593,1610,10,16,GSN,GSN240,Z105,2,80,#N/A,25.7125,54.45,0.070385488,0.076521224,0.045797031,0.114167871,0.220541894,0.065966931,62.79174083,5.559088041,0.286275754,0.300346945,0.307093434,0.507000386,0.318120881,3.913244134,0.28095225,3.913244134,14.44,0.70095435,0.101223172,0.236548428,0.048443575,44.88110665,6.349300694,0.372908242,0.373881767,0.417262656,0.645892874,0.412601439,5.877123586,0.3620308,5.877123586,11.99,1.528127869,0.183277496,0.027504347,0.052691546,0.027568131,0.089244009,0.5276283,0.463185629,0.537714399,0.824401331,0.535359738,11.50284817,0.505171225,11.50284817,43.01,1.934307239,0.832035144,0.031637556,0.05380152,0.028302601,0.09774837,0.32991344,0.039629017,20.38308261,10.40063251,0.556196272,10.94058783,0.547005724,10.94058783,54.21,2.405117066,1.303783999,0.024044139,0.048420732,0.025001212,0.084704983,0.319255488,0.034469166,25.51565518,10.87174295,0.559280675,0.492344508,0.58691156,0.860280883,13.93689496,44.86,2.56429485,1.150296262,0.032024677,0.054259349,0.027527786,0.099518836,0.30948715,0.039774478,19.44881512,8.701420908,0.53058541,0.479543301,0.507119592,0.803787147,0.543616618,9.765339404,0.519503203,9.765339404,44.75,2.56429485,1.150296262,0.025157061,0.051553752,0.023991189,0.095516266,0.344588179,0.036036748,22.56750062,11.97427116,0.585034107,0.506336258,0.578615485,0.867931471,0.577669292,15.40039387,0.571897399,15.40039387,49.66,3.174204441,1.576319989,0.037001075,0.065196009,0.02939966,0.124654979,0.39690516,0.046640443,13.36017275,8.70671862,0.63049897,0.522122145,0.520030224,0.823046875,0.59024894,11.19607101,0.629672082,11.19607101,67.78
594,1611,11,16,GSN,GSN240,802,3,99,#N/A,64.28125,72.6,0.055253566,0.073101371,0.04096081,0.112658859,0.265085524,0.058309272,43.17353436,6.099169283,0.399659988,0.367483325,0.392717533,0.641802969,0.416513445,5.859764562,0.388133608,5.859764562,29.16,0.972525922,0.283563942,0.319022143,0.052301197,20.35799509,6.048748585,0.518695978,0.448652096,0.482148129,0.737218469,0.509433332,8.073059899,0.503040101,8.073059899,47.1,1.958343026,0.922367746,0.031417817,0.066579701,0.033695317,0.11070271,0.65705372,0.511184012,0.550729754,0.846046525,0.60173797,13.03086556,0.628388228,13.03086556,71.72,2.249519915,1.613433222,0.033792724,0.065471898,0.033238167,0.117972777,0.422521708,0.046724053,8.924216664,8.083730057,0.625546937,13.3582397,0.683030191,13.3582397,85.97,2.54882448,2.191312163,0.030079272,0.064732049,0.031393774,0.112840661,0.436030875,0.045101857,10.10218386,8.136457577,0.721573512,0.554199227,0.59653384,0.873776295,15.72485955,77.67,2.755955682,2.140450055,0.029147767,0.060875608,0.028658714,0.112862194,0.403268452,0.042375162,8.9218515,8.013994215,0.683623238,0.546732476,0.562891055,0.864217909,0.628536448,14.08466719,0.671081606,14.08466719,90.14,2.755955682,2.140450055,0.033073104,0.071942294,0.031441861,0.130959888,0.480296874,0.049311048,7.714646671,7.916368254,0.762100056,0.568537825,0.581321622,0.87567912,0.655791465,16.25659693,0.749388677,16.25659693,85.66,3.594154861,3.078652825,0.038242573,0.08002223,0.03520203,0.14657616,0.521840357,0.055153134,5.258081836,6.290643395,0.807280643,0.578021668,0.563925643,0.86394081,0.667751239,14.17950188,0.796835832,14.17950188,98.42
595,1612,12,16,GSN,GSN240,701,3,105,#N/A,42.35,30.25,0.046354455,0.067397765,0.036039903,0.108501967,0.277731083,0.052006306,45.17163793,6.939808067,0.435149136,0.388658636,0.416788325,0.683638725,0.444429173,6.812435645,0.422811048,6.812435645,37.35,1.125568728,0.420405615,0.344789668,0.049660897,21.11640077,6.541593503,0.562604422,0.468461988,0.497291075,0.770261602,0.537471961,9.215927881,0.547991657,9.215927881,56.42,1.803906395,1.017793265,0.030196722,0.065656995,0.032154182,0.109621819,0.652645591,0.510292407,0.56053894,0.852924259,0.598518246,13.84899061,0.624189778,13.84899061,64.13,2.286546887,1.466322653,0.033664892,0.068598058,0.03330135,0.122288448,0.430930255,0.048197747,11.33716186,9.132698361,0.622466507,14.06855322,0.682535154,14.06855322,73.05,2.545123587,1.859092332,0.029331158,0.065151499,0.031168681,0.111398682,0.422692688,0.045096477,12.57348453,9.155409879,0.700141873,0.540927068,0.598854713,0.877192581,16.64734158,65.84,2.779415232,1.829888925,0.030094702,0.067253649,0.030009513,0.122599375,0.416604281,0.045987088,9.702639868,7.465694047,0.697422605,0.536956125,0.544186185,0.862585872,0.629002201,13.98258431,0.681334771,13.98258431,79.73,2.779415232,1.829888925,0.031838662,0.072364914,0.031623747,0.127669651,0.457737001,0.049298188,9.842865905,8.724478207,0.736250348,0.551408806,0.579462025,0.877983718,0.643299938,17.2566983,0.716677271,17.2566983,74.32,3.507167749,2.606672421,0.040836627,0.089797399,0.038402805,0.160010069,0.554955639,0.061172935,5.01106119,5.80263432,0.841180668,0.575447443,0.555831945,0.864394148,0.674706638,14.32124668,0.823066876,14.32124668,96
596,1613,13,16,GSN,GSN240,313,3,72,#N/A,40.8375,63.525,0.073230632,0.083158949,0.049732743,0.123084449,0.231422322,0.070582648,62.43981298,5.180574129,0.300327352,0.293660745,0.291271966,0.506245274,0.321577758,4.104991543,0.29270851,4.104991543,19.41,0.535747483,0.103995142,0.314862807,0.062287385,26.44697552,5.370029418,0.478028307,0.406553595,0.405558071,0.671004278,0.464673345,6.617591373,0.466090517,6.617591373,43.89,1.568321964,0.688362005,0.030763037,0.062908057,0.032429404,0.10340223,0.546983694,0.446412137,0.503406674,0.807592707,0.531259096,10.87610965,0.514905938,10.87610965,45.21,2.099386825,0.949141619,0.031144185,0.06075341,0.030204729,0.109213216,0.353705795,0.043255562,21.83516758,10.29592423,0.568412599,12.32012122,0.576794567,12.32012122,57.26,2.401092867,1.374877278,0.026230386,0.057845274,0.029181061,0.096711466,0.333050941,0.040466308,27.16727532,10.27086523,0.577603049,0.475826287,0.565181607,0.857579833,14.08662367,45.83,2.662090732,1.220124919,0.031724549,0.066469156,0.030726126,0.119688225,0.363537147,0.046193284,16.22526491,7.430229214,0.617303781,0.492108854,0.497656904,0.828828331,0.582315671,11.62769527,0.598365848,11.62769527,65.47,2.662090732,1.220124919,0.0289491,0.065680438,0.030914637,0.112928217,0.371569295,0.045265707,19.56599028,10.22501499,0.629891695,0.497640702,0.555223618,0.866267085,0.589227882,15.36141677,0.601289412,15.36141677,54.25,3.487727614,1.892262924,0.037884694,0.083538263,0.037952341,0.149409842,0.503071608,0.05738212,8.730518273,7.107915905,0.788690155,0.553819772,0.545452255,0.860965301,0.650337783,14.031848,0.761080723,14.031848,85.22
597,1614,14,16,GSN,GSN240,Z206,3,42,#N/A,6.05,60.5,0.097436887,0.096221113,0.060262341,0.136579506,0.197412215,0.086580503,78.84018373,3.662844162,0.187026281,0.217574665,0.179678737,0.339884814,0.215033333,2.237808601,0.186243444,2.237808601,4.4,0.376602626,0.016557768,0.238778815,0.073610697,39.02886198,4.478225123,0.30582365,0.309164068,0.292820592,0.514897311,0.336479534,3.638393742,0.302465629,3.638393742,8.62,1.536973643,0.132497728,0.031786097,0.050790348,0.027923882,0.08076041,0.351414912,0.355169326,0.441563197,0.735054259,0.41758073,8.144720165,0.329778102,8.144720165,5.27,1.960725304,0.10329943,0.032431435,0.048940349,0.025253085,0.086246142,0.228023481,0.037098956,42.86750587,13.19810752,0.451330901,8.787175029,0.37724123,8.787175029,13.22,2.30126897,0.304339162,0.018795972,0.038028677,0.020843625,0.061976002,0.204325428,0.027380852,48.59130406,12.08025398,0.391447394,0.400576932,0.547436367,0.831130455,11.68382559,7.27,2.592798723,0.188558086,0.037482275,0.058235029,0.029388189,0.103558707,0.267750325,0.043620201,25.25297071,7.866134312,0.449992331,0.425936947,0.437328679,0.745848383,0.488125193,7.60982097,0.439559252,7.60982097,12.93,2.592798723,0.188558086,0.015611592,0.03418366,0.017115767,0.060322027,0.226752477,0.02392078,36.14011703,16.21725218,0.435929813,0.448893659,0.590787157,0.875574773,0.512963815,16.40491661,0.413658,16.40491661,9.36,3.279775262,0.307137606,0.027547467,0.051401267,0.02276499,0.098106394,0.316638649,0.036250878,18.66622226,11.12448034,0.544009171,0.495085558,0.527892335,0.837590017,0.562452962,11.96209082,0.537412277,11.96209082,36.99
598,1615,15,16,GSN,GSN240,Z110,3,107,#N/A,40.08125,57.475,0.073271703,0.087202406,0.050428082,0.131302438,0.246772729,0.072280156,48.11209173,4.546138766,0.327987668,0.309614434,0.294378643,0.529020877,0.346640114,3.931017326,0.320555004,3.931017326,20.46,0.838506281,0.171526671,0.331364905,0.067893991,19.53257497,4.659849725,0.489373999,0.412489459,0.401592413,0.662327993,0.469561206,6.038003224,0.481884728,6.038003224,50.65,1.579798035,0.800111971,0.036024514,0.070257214,0.035943764,0.114092022,0.58418344,0.46241025,0.494857102,0.800601961,0.552536207,10.17339823,0.556517121,10.17339823,55.03,2.016854996,1.109876517,0.038565236,0.070889129,0.035842825,0.125133538,0.404977978,0.05106577,11.12880226,6.985162459,0.597782845,11.04408148,0.645379938,11.04408148,77.73,2.303790111,1.790735881,0.033399393,0.068856776,0.034100212,0.117069764,0.402188386,0.048474195,15.95599828,7.4117434,0.665536003,0.512642516,0.552503467,0.846244796,12.98471614,68.89,2.588317538,1.782963335,0.031343451,0.064768316,0.029763802,0.118888864,0.387422142,0.045034493,11.35845481,7.42483047,0.652832732,0.520909583,0.525983289,0.844323529,0.607353204,12.66396796,0.639977958,12.66396796,79.11,2.588317538,1.782963335,0.030229835,0.068356146,0.029461877,0.124242582,0.434187,0.046482734,11.09365251,8.62540646,0.708238041,0.543309636,0.565644483,0.874919353,0.634039879,16.17884802,0.693661921,16.17884802,75.82,3.15987216,2.395896142,0.040714789,0.088965892,0.03666855,0.167244674,0.579076943,0.060399269,4.086015297,5.845561578,0.864040617,0.590904338,0.554308106,0.869173202,0.687408947,14.87690319,0.854539934,14.87690319,99.92
599,1616,16,16,GSN,GSN240,209,4,99,#N/A,27.98125,63.525,0.051927481,0.065369944,0.037518982,0.102950347,0.23819605,0.053158468,60.57163266,6.778515563,0.356307487,0.347439522,0.374493465,0.616374726,0.38637813,5.704040138,0.347208089,5.704040138,24.37,0.801139474,0.195238147,0.312564487,0.051682979,23.20011754,6.646861274,0.495498736,0.441891343,0.464939189,0.722068165,0.495098054,8.00124296,0.486705793,8.00124296,43.46,1.632443093,0.709469418,0.022694073,0.049066158,0.02435598,0.085768697,0.54915449,0.481548365,0.561244585,0.855316175,0.557487341,14.32735023,0.526238914,14.32735023,40.05,2.094551517,0.838828208,0.025864108,0.049545465,0.024206319,0.092846129,0.328759312,0.035228584,18.7287113,11.02313998,0.574233342,13.48557163,0.559091359,13.48557163,48.78,2.290911468,1.117601404,0.019970899,0.045249039,0.022538082,0.080000597,0.303349848,0.031430408,24.17165391,11.35457925,0.550754099,0.491233302,0.584131138,0.874226739,15.71919576,38.37,2.687132544,1.031000507,0.024002998,0.04936235,0.022682116,0.093472162,0.317151656,0.03432995,16.94775991,10.268732,0.563232594,0.502832848,0.541144349,0.85521603,0.577643888,13.46707326,0.551197564,13.46707326,46.36,2.687132544,1.031000507,0.020956786,0.047782455,0.021451247,0.087075874,0.308128212,0.032645501,25.3576266,12.91794321,0.548971964,0.487792251,0.565944842,0.873564255,0.565637258,16.00194438,0.532743925,16.00194438,42.86,3.319796966,1.422896462,0.028679448,0.0607531,0.026254636,0.114878797,0.410570572,0.041715788,12.07864815,9.125165928,0.677931846,0.544193685,0.559718821,0.864135319,0.623883452,14.63185215,0.671000314,14.63185215,77.43
600,1617,17,16,GSN,GSN240,312,4,88,#N/A,34.7875,48.4,0.064968371,0.079428377,0.046873805,0.12085921,0.255056893,0.065617849,60.58246737,5.296808092,0.358736043,0.328690705,0.329340958,0.558712087,0.366096326,4.760192391,0.347019339,4.760192391,29.65,1.047325571,0.310497147,0.341777364,0.060195552,23.71188225,5.549321696,0.529648643,0.437233628,0.443284452,0.703575671,0.497334294,7.542297106,0.514850931,7.542297106,55.3,1.744918292,0.964981295,0.030470567,0.064585196,0.03305885,0.106617604,0.605037902,0.476789223,0.535524324,0.834015478,0.564079462,12.35252078,0.573295576,12.35252078,59.16,2.256164825,1.334791981,0.032983295,0.065456889,0.031751534,0.118067125,0.394862206,0.046277818,16.59677955,9.066921745,0.595507075,13.14086016,0.635160633,13.14086016,70.69,2.616843026,1.849947005,0.031487621,0.06871418,0.033727556,0.115012408,0.397326092,0.047890927,17.48350999,8.257848424,0.663408554,0.508476441,0.562220019,0.856669356,14.10546681,63.63,2.804814945,1.78473465,0.031936288,0.070924067,0.031491856,0.1298362,0.410840197,0.048527909,10.61280326,7.077143136,0.686008058,0.522818351,0.5161808,0.850540184,0.618970812,13.13243008,0.668484294,13.13243008,78.48,2.804814945,1.78473465,0.037530927,0.083585103,0.036033627,0.145547227,0.468837853,0.056974925,10.68161853,7.212256841,0.73471433,0.530280857,0.538810312,0.858908798,0.631286392,14.32283242,0.712303057,14.32283242,74.84,3.559435018,2.664006499,0.041369781,0.091667042,0.039984139,0.163404307,0.530098701,0.062552155,5.736458817,5.885501092,0.816851873,0.557937391,0.532723875,0.856795422,0.66159572,13.57341212,0.793152646,13.57341212,92.89
601,1618,18,16,GSN,GSN240,525,4,104,#N/A,69.575,51.425,0.052401706,0.073747587,0.039943026,0.119317113,0.295387532,0.057483021,34.41456399,6.084547149,0.453512952,0.397947394,0.408254567,0.679461662,0.455217551,6.669221366,0.443076987,6.669221366,41.2,1.174588509,0.48388292,0.364609902,0.050957792,12.88898584,6.486984276,0.594035663,0.49149897,0.505616761,0.788197154,0.562909638,9.845445398,0.584062304,9.845445398,69.3,2.184382834,1.513838116,0.030318583,0.069791622,0.033245191,0.119620889,0.707098203,0.53025582,0.553717147,0.862275423,0.628122712,14.48362345,0.679372107,14.48362345,79.4,2.655329733,2.10829988,0.032400885,0.067750835,0.032067108,0.125034031,0.443183669,0.047233616,7.597415408,7.402954915,0.641593851,14.63680215,0.715298106,14.63680215,91.64,2.750310908,2.520389648,0.036823898,0.081322885,0.038442016,0.139698637,0.494573426,0.05620676,7.65951253,6.301006398,0.787399937,0.554610479,0.565740242,0.863274891,14.73775106,86.3,3.00629525,2.594553424,0.03145586,0.072045245,0.031415352,0.133267746,0.441324013,0.048960166,7.826309172,6.796504952,0.730413638,0.544809757,0.534907174,0.863278709,0.642335984,14.5275216,0.715065658,14.5275216,91.2,3.00629525,2.594553424,0.042315644,0.097741766,0.039812327,0.178201635,0.58936981,0.065764214,5.474216991,6.116899865,0.869178286,0.576382553,0.547371751,0.870317962,0.682157732,15.6743955,0.846210217,15.6743955,93.38,3.576360696,3.339682764,0.045142497,0.105161939,0.042150785,0.191684408,0.598724874,0.070485365,4.11246891,4.938481658,0.883277041,0.569687196,0.518316579,0.859622756,0.683721114,13.76092598,0.861304528,13.76092598,97.99
602,1619,19,16,GSN,GSN240,201,4,125,#N/A,33.275,51.425,0.075316568,0.087356571,0.051156398,0.131721954,0.242662472,0.073295948,54.47969564,4.817671503,0.314729705,0.301657243,0.285107588,0.512445303,0.333137533,3.891565991,0.308130985,3.891565991,20.27,0.564117549,0.114359371,0.3523893,0.062594595,17.90607193,5.289241842,0.549344885,0.439397947,0.430461557,0.72288701,0.514356488,7.714160324,0.535129098,7.714160324,57.67,1.501678376,0.865975878,0.035481746,0.085049386,0.038718508,0.139237886,0.696283198,0.491471049,0.507388892,0.843697225,0.605896808,12.60092533,0.658065482,12.60092533,74.68,2.04522644,1.527359361,0.038483196,0.086463758,0.038890508,0.152757764,0.468483589,0.059184843,9.469237201,7.080711622,0.632638561,13.25814637,0.721267433,13.25814637,81.54,2.249525139,1.834364086,0.037571286,0.087019045,0.039274621,0.146512487,0.474633926,0.059347219,9.258237456,6.685068553,0.759440212,0.532057966,0.546823941,0.8623468,15.04880802,79.07,2.552522403,2.018284978,0.032282389,0.081521856,0.033545432,0.146023866,0.442097032,0.054259641,7.822336198,6.071823751,0.736052445,0.525779121,0.506487599,0.863718773,0.64170093,14.10098063,0.714139607,14.10098063,91.33,2.552522403,2.018284978,0.034551184,0.085343408,0.03583838,0.145545123,0.461370255,0.057193315,9.062472169,6.743636737,0.746782068,0.528875795,0.541846759,0.870298386,0.641467041,16.11856105,0.71919702,16.11856105,78.54,3.264951872,2.564387478,0.039947568,0.097857355,0.040749296,0.173353546,0.547582902,0.065467729,4.798887678,5.373190578,0.850729275,0.558947943,0.526899545,0.867080045,0.676183419,14.72053444,0.821492475,14.72053444,97.92
603,1620,20,16,GSN,GSN240,Z414,4,77,#N/A,19.6625,60.5,0.076295878,0.087275536,0.051607953,0.132369455,0.247553908,0.073595204,46.30539123,4.635059452,0.322360205,0.312293916,0.292484115,0.518910564,0.342180844,3.879635994,0.316829654,3.879635994,16.34,0.549138195,0.089721199,0.320307517,0.063985194,19.16407077,5.193285111,0.484800204,0.41707448,0.412285513,0.679089905,0.475661235,6.547402083,0.476712674,6.547402083,45.21,1.701467776,0.769317429,0.037648145,0.074001952,0.036569287,0.121752272,0.589247592,0.459368307,0.490594882,0.803771654,0.551047562,10.48017344,0.563676037,10.48017344,60.5,2.188449776,1.324034043,0.037349121,0.068233926,0.032925647,0.123086953,0.375922933,0.048898435,16.35227537,8.091036579,0.575979108,11.11685718,0.603612007,11.11685718,72.25,2.364279362,1.708100089,0.037511896,0.076395936,0.03516272,0.134925913,0.429604349,0.053291686,14.18480887,7.090786786,0.68424041,0.515663277,0.52897491,0.837093153,12.43013267,71.03,2.984620487,2.119863548,0.032680281,0.066386979,0.028540363,0.123577728,0.346676907,0.045884194,13.47957175,7.483941627,0.587505198,0.48582668,0.473981221,0.823905259,0.576921174,11.0901157,0.578679692,11.0901157,62.27,2.984620487,2.119863548,0.038164542,0.085150329,0.033140641,0.156680435,0.459771736,0.057309353,10.78274259,7.144881537,0.714135813,0.522472157,0.50291323,0.848727137,0.62592374,13.25768608,0.706561262,13.25768608,77.63,3.354336356,2.604112466,0.043767056,0.090231508,0.035599352,0.167069583,0.476618555,0.061545898,7.316297909,5.842970353,0.727723837,0.527800432,0.483257132,0.829770551,0.629098372,11.42974068,0.728577238,11.42974068,89.31
604,1621,21,16,GSN,GSN240,Z415,4,69,#N/A,15.88125,54.45,0.089463359,0.090085955,0.056170294,0.130126865,0.204704483,0.080406834,73.67248442,4.361703194,0.217034042,0.243461248,0.220274002,0.394399216,0.246550301,2.657504888,0.214739091,2.657504888,6.92,0.457604951,0.031657675,0.254290827,0.073647793,33.73457504,4.392064838,0.334144175,0.326978012,0.31495181,0.535366682,0.357197775,3.958613232,0.330729976,3.958613232,14.07,1.619071548,0.22787819,0.035257287,0.057985351,0.030862764,0.093692665,0.4031428,0.376472055,0.435590742,0.733416823,0.444535083,7.142683756,0.383421581,7.142683756,19.43,1.945208161,0.378050875,0.044087412,0.063089336,0.032898415,0.109406456,0.270022244,0.048469802,34.47541601,8.452934087,0.460719575,6.707670111,0.422935796,6.707670111,29.41,2.107230766,0.619634636,0.02552121,0.04870431,0.024793848,0.082638157,0.241846375,0.034947726,42.86860225,9.852005509,0.431842183,0.407861056,0.498173519,0.803430342,9.601149658,22.42,2.478160931,0.555590006,0.043402578,0.064322362,0.031339767,0.117307259,0.277588202,0.048503665,25.68220828,7.32506038,0.445444077,0.418137329,0.399920642,0.717170072,0.477406919,6.596251173,0.441687886,6.596251173,20.94,2.478160931,0.555590006,0.026919756,0.052438848,0.022408815,0.097078131,0.275587222,0.036545923,31.86235755,11.60441238,0.474235477,0.441277704,0.494514796,0.825212674,0.516231897,10.92263768,0.46479902,10.92263768,29.59,3.165076423,0.936410648,0.043078072,0.06552266,0.028273624,0.123740816,0.312730245,0.048312384,21.51587748,8.479973422,0.48835698,0.451373345,0.434844029,0.75322794,0.510774568,7.43351003,0.495982494,7.43351003,40.7
605,1701,1,17,GSN,GSN240,,,NA,#N/A,31.00625,33.275,0.059480106,0.083210957,0.044469486,0.133895737,0.280323179,0.064794116,38.50477776,5.242025822,0.415355139,0.358983683,0.340187683,0.628073696,0.420214387,5.325245348,0.40388543,5.325245348,34.19,1.141763703,0.390393257,0.326297014,0.056553694,19.23777351,5.542127967,0.5264848,0.434056065,0.43016077,0.738662791,0.513196258,7.36097904,0.511785629,7.36097904,50.83,2.035859809,1.034728255,0.039413471,0.084519586,0.040125912,0.140645062,0.625072793,0.458554497,0.450038291,0.805970816,0.571509361,9.853709114,0.592346418,9.853709114,64.1,2.314282316,1.483478622,0.044381033,0.079299151,0.038622822,0.141373007,0.367281574,0.057152637,14.79624971,6.678521668,0.55413342,8.687996968,0.576412998,8.687996968,63.22,2.681206088,1.695003811,0.041420699,0.081281229,0.038129259,0.140862177,0.387741174,0.057243383,15.19076269,6.548781937,0.625259696,0.476095998,0.474209432,0.809078899,10.0951477,62.94,2.649679689,1.667616273,0.041816389,0.076543642,0.036105805,0.136639719,0.327134653,0.054636991,19.47966833,6.371887483,0.538201299,0.435488973,0.405913379,0.762926061,0.525862403,7.880760298,0.521204709,7.880760298,48.71,2.649679689,1.667616273,0.038233738,0.072984521,0.033054528,0.128992171,0.348219949,0.051486722,24.22176318,8.953815978,0.557267902,0.455539697,0.478895574,0.812959743,0.542203652,10.48970733,0.541037667,10.48970733,46.43,3.117805503,1.447611879,0.044360473,0.082731558,0.036620292,0.147880984,0.353684216,0.058320896,17.83084957,6.979340975,0.562631971,0.446340798,0.413052332,0.774158748,0.538803809,8.159387569,0.549841763,8.159387569,51.81
606,1702,2,17,GSN,GSN240,,,NA,#N/A,17.39375,18.15,0.105849857,0.104633693,0.066942741,0.146779018,0.234843956,0.094657043,57.0938516,3.63954265,0.236524592,0.248249043,0.219615453,0.374449707,0.247865755,2.979197797,0.234407371,2.979197797,16.69,0.432928997,0.072234474,0.28953761,0.080969189,29.35593814,4.04157912,0.374384037,0.343566743,0.338039554,0.533927756,0.371571285,4.828680199,0.370953028,4.828680199,33.07,1.504894518,0.497617466,0.047202414,0.076052655,0.041911368,0.117204668,0.498264589,0.39953974,0.439056543,0.704264547,0.469579383,7.403760729,0.473950144,7.403760729,46.42,1.842632132,0.855415478,0.052912233,0.077668996,0.041181962,0.128491144,0.348373389,0.059659751,24.49184849,6.126794364,0.500207219,8.194644682,0.522417385,8.194644682,54.4,2.239984334,1.21861178,0.035529187,0.066456733,0.03410591,0.110511858,0.366883419,0.047982325,38.31773793,7.615310646,0.581498343,0.457413364,0.521227394,0.791836093,10.31494252,53.43,2.403885352,1.284483492,0.052326976,0.07799054,0.041820895,0.132583277,0.349610496,0.059895691,16.05560471,5.768986722,0.543643242,0.449824162,0.435455878,0.721250746,0.514913195,8.438444391,0.534010597,8.438444391,52.14,2.403885352,1.284483492,0.048664587,0.083286916,0.03805296,0.150288053,0.471987806,0.060628532,14.22905673,6.582730934,0.686611344,0.515207906,0.503946195,0.792886722,0.588388976,11.52526689,0.677830124,11.52526689,68.59,2.794796468,1.917048723,0.050965885,0.083826841,0.03864823,0.14854049,0.421479424,0.061406424,11.81839707,5.711519318,0.632677542,0.49223914,0.463523751,0.765327623,0.567143588,9.538076819,0.632793297,9.538076819,70.53
